Date,NVDA,AAPL,MSFT,AMZN,TSLA,META,WMT,GOOGL,GOOG,AVGO,COST,NFLX,MU,PLTR,AMD,CSCO,AMAT,LRCX,TMUS,LIN,INTC,PEP,KLAC,AMGN,TXN,GILD,ISRG,ADI,HON,QCOM,BKNG,PANW,APP,INTU,ASML,VRTX,CMCSA,SBUX,CEG,ADBE,CRWD,WDC,MELI,MAR,MRVL,STX,ADP,REGN,ORLY,CDNS,CSX,SNPS,MDLZ,AEP,MNST,ROST,PDD,WBD,CTAS,DASH,PCAR,FTNT,BKR,FANG,MPWR,ABNB,FAST,EA,ADSK,EXC,NXPI,XEL,IDXX,ALNY,PYPL,CCEP,ODFL,MSTR,DDOG,TTWO,ROP,KDP,INSM,MCHP,AXON,PAYX,GEHC,CPRT,CTSH,WDAY,CHTR,KHC,VRSK,DXCM,ZS,ARM,CSGP,TEAM
2025-10-01,187.22,254.96,517.56,220.63,459.46,716.14,101.54,244.57,245.21,332.06,914.79,117.09,181.89,184.95,164.01,67.61,217.04,142.38,231.00,463.54,35.94,140.50,1125.52,294.35,177.63,109.80,438.04,237.69,195.94,164.59,213.13,206.80,704.09,674.93,1000.17,404.21,28.33,83.26,350.03,343.72,499.96,130.42,2176.91,260.54,83.73,255.72,287.36,598.47,105.68,351.97,34.76,488.78,62.06,110.99,67.43,152.53,134.40,19.35,202.69,267.64,95.91,85.18,47.95,141.71,912.50,122.32,47.21,201.25,315.73,44.29,222.75,79.11,620.11,460.65,66.31,88.62,138.77,338.41,152.70,255.40,494.87,25.17,147.28,63.16,711.34,121.56,75.41,45.09,65.90,232.21,275.10,25.44,248.40,66.08,304.53,150.38,83.48,149.57
2025-10-02,188.87,256.64,513.60,222.41,436.00,725.84,101.29,245.36,246.10,336.83,914.23,116.25,183.48,187.05,169.73,67.17,222.87,146.57,227.91,466.19,37.30,139.68,1135.88,293.26,179.54,109.21,443.01,240.07,196.72,166.92,216.07,209.30,683.64,677.27,1026.99,408.85,27.84,85.55,356.57,351.48,496.80,131.09,2246.60,265.26,86.04,253.63,285.65,598.53,104.97,347.24,35.32,471.15,60.69,111.69,67.58,155.48,135.24,19.24,201.96,270.09,97.25,86.29,47.99,141.37,927.09,121.49,47.66,200.62,320.91,44.20,225.53,78.41,633.84,460.99,68.56,86.46,140.13,352.33,151.57,256.94,494.49,25.31,152.80,65.16,720.53,120.98,76.72,44.57,66.37,232.10,269.61,25.24,246.29,66.44,307.58,152.15,83.90,151.05
2025-10-03,187.60,257.53,515.21,219.51,429.83,709.37,101.65,245.02,246.12,337.02,912.84,115.33,187.68,173.07,164.67,67.19,216.83,145.40,228.04,463.46,36.83,139.36,1098.28,293.74,177.57,111.32,452.35,240.39,194.89,167.25,215.82,207.19,682.76,675.36,1029.03,403.30,28.30,85.25,359.11,346.74,489.88,131.14,2172.75,266.42,86.06,251.69,287.07,598.53,104.79,347.27,35.76,469.17,61.57,112.28,67.17,151.97,134.25,18.99,201.66,271.22,96.28,85.79,48.09,145.59,915.45,120.22,47.37,200.31,318.90,44.57,226.70,79.06,631.19,456.35,68.88,86.40,140.85,351.63,151.82,257.68,497.66,25.40,157.16,65.56,715.51,122.15,76.46,45.11,67.02,236.48,280.01,25.23,247.90,67.05,305.41,152.64,84.80,150.49
2025-10-06,185.52,256.20,526.38,220.90,453.25,714.47,102.28,250.09,251.17,334.15,908.41,116.33,190.80,179.53,203.71,68.17,223.19,148.73,222.78,465.27,36.59,137.12,1136.32,290.03,179.03,112.20,449.69,240.89,194.84,166.69,215.89,212.58,587.00,665.58,1040.08,402.90,28.47,81.00,363.20,350.14,495.95,125.12,2154.22,270.78,88.75,241.77,286.32,584.04,103.30,353.36,36.00,478.22,60.69,113.85,67.09,151.59,134.33,19.08,198.11,281.74,96.70,86.38,48.66,147.20,964.54,120.35,47.27,200.08,323.43,44.91,229.20,79.79,627.78,452.00,70.91,86.28,142.34,359.69,157.36,256.98,504.67,24.87,158.28,65.61,721.59,121.91,76.31,44.45,67.16,238.36,282.74,24.46,243.94,66.36,305.24,156.22,81.15,150.19
2025-10-07,185.02,255.99,521.81,221.78,433.09,711.89,102.82,245.43,246.79,335.06,912.26,119.11,185.54,182.17,211.51,68.25,210.88,139.95,225.47,467.08,37.17,138.19,1081.52,291.43,174.35,115.36,440.94,232.20,194.83,163.57,208.80,211.04,631.85,653.56,999.21,410.28,28.02,80.19,357.27,348.31,484.62,119.78,2187.57,266.30,86.81,224.03,288.67,581.81,101.85,345.48,35.74,477.83,61.50,116.32,68.15,149.68,133.48,18.60,198.24,276.78,94.90,84.92,48.17,147.01,942.01,119.85,46.94,199.64,314.19,45.99,217.48,80.63,627.28,459.58,74.21,86.78,140.88,328.40,154.52,260.50,508.23,24.90,162.32,64.00,714.60,124.51,74.39,44.23,67.30,233.17,276.48,24.61,244.96,66.03,292.75,159.35,80.60,150.12
2025-10-08,189.09,257.57,522.68,225.22,438.69,716.64,102.48,244.29,245.13,344.12,912.26,121.43,196.38,183.56,235.56,69.58,216.81,142.14,224.38,464.55,37.43,136.28,1059.43,290.52,178.83,116.81,448.09,236.35,195.64,165.85,204.39,217.79,629.70,653.37,984.76,421.15,28.18,78.96,370.08,348.77,509.95,121.02,2179.89,266.83,92.33,223.37,286.47,562.48,100.76,350.00,35.70,489.36,60.57,116.35,68.73,151.35,133.77,17.89,197.88,281.05,93.97,86.46,47.44,147.17,977.29,119.99,47.04,199.63,311.41,45.82,223.48,80.63,629.91,450.68,75.73,85.85,144.29,330.80,164.12,258.07,517.62,25.15,161.81,65.93,727.41,124.09,75.03,44.93,67.76,238.25,274.37,24.28,242.36,67.78,313.89,166.77,79.00,149.52
2025-10-09,192.55,253.56,520.24,227.74,435.54,732.29,101.35,241.20,241.88,343.64,940.27,123.11,192.17,185.47,232.89,69.21,219.60,140.60,224.02,454.95,37.80,142.04,1050.34,291.32,176.23,115.32,443.76,236.30,190.40,163.77,206.81,215.17,600.32,641.75,977.51,414.86,27.54,78.70,382.28,347.47,509.13,119.55,2275.00,265.00,90.51,220.73,281.73,568.50,99.72,348.67,35.80,484.41,59.92,115.09,69.03,149.32,131.25,17.67,190.85,275.44,93.46,86.19,47.48,142.37,975.65,120.15,46.21,199.67,310.32,45.86,219.30,80.05,628.75,456.95,75.35,86.26,140.80,320.29,164.07,256.69,515.70,25.41,164.40,64.89,734.04,122.74,74.12,44.04,67.97,238.22,265.00,24.24,240.16,68.08,315.21,170.66,77.53,147.74
2025-10-10,183.14,244.80,508.84,216.37,413.49,704.12,101.42,236.25,237.17,323.33,927.43,122.01,181.45,175.44,214.90,67.21,209.28,131.00,226.57,450.64,36.37,147.31,979.83,286.09,169.08,115.75,429.59,223.83,187.30,151.83,205.73,208.55,569.89,638.64,933.30,407.79,26.98,77.40,367.58,337.51,493.66,115.27,2133.67,259.09,85.51,213.45,281.04,563.25,102.15,327.00,35.24,438.92,60.37,115.21,69.62,147.06,124.27,17.10,187.08,266.02,91.29,83.04,44.66,138.04,901.11,118.19,45.29,199.64,303.50,46.27,203.40,79.72,616.15,460.46,69.47,86.53,133.86,304.79,158.74,251.97,506.67,25.38,162.33,59.52,703.03,123.07,70.92,43.88,65.18,233.18,259.49,24.35,241.94,65.12,309.88,154.81,75.58,144.56
2025-10-13,188.30,247.19,511.92,220.07,435.90,714.51,101.70,243.82,244.31,355.27,932.96,121.90,192.61,177.21,216.42,66.74,218.78,137.42,222.88,453.44,37.22,146.14,1021.96,288.33,172.44,116.77,435.73,233.11,189.17,159.93,209.28,213.28,590.11,652.46,981.62,407.37,26.93,78.95,379.96,339.32,508.61,118.71,2175.91,262.13,89.28,218.55,280.21,556.36,102.88,332.23,35.32,448.00,60.09,114.98,67.15,154.09,127.55,17.78,187.06,273.52,91.51,84.20,45.10,140.30,978.06,118.86,41.88,199.91,307.97,46.05,214.62,78.96,633.32,464.95,68.49,86.52,135.72,315.47,164.20,256.68,510.38,25.97,163.94,63.44,710.00,124.90,71.74,44.07,65.72,236.60,258.73,24.31,240.97,65.20,313.04,171.94,75.18,149.39
2025-10-14,180.01,247.30,511.44,216.39,429.24,707.47,106.77,245.12,245.86,342.75,943.88,121.54,186.91,179.74,218.09,67.93,217.49,137.92,227.20,456.03,35.63,148.74,1022.66,289.76,171.28,117.04,436.39,233.84,194.48,159.89,210.32,207.56,590.03,653.93,980.15,412.22,27.46,80.05,388.59,335.94,488.94,112.99,2157.82,266.82,86.11,210.71,281.76,571.20,103.05,325.75,35.88,443.76,61.03,116.53,68.61,154.58,127.10,17.98,187.35,270.54,93.36,83.08,44.45,140.02,964.69,122.89,42.29,199.82,306.59,46.57,214.04,79.64,636.91,469.36,68.78,88.40,134.97,300.67,160.88,257.72,511.47,26.24,161.38,63.65,704.67,126.05,72.24,44.77,66.64,237.18,266.25,24.63,242.24,66.21,301.80,168.16,75.73,156.37
2025-10-15,179.81,248.87,511.30,215.57,435.15,716.35,108.59,250.69,251.37,349.92,952.34,120.33,191.78,179.62,238.60,68.78,226.85,144.37,224.45,448.26,37.15,148.37,1083.78,293.18,172.59,116.86,435.61,236.57,188.78,161.11,202.38,206.70,602.30,649.48,1006.69,407.90,27.21,81.74,402.95,330.63,489.02,120.29,2048.35,265.05,88.78,218.42,280.07,575.01,102.12,324.10,35.99,435.90,60.57,116.68,68.65,156.30,127.58,18.45,186.57,272.61,93.47,83.58,44.09,140.13,1004.22,124.26,41.79,200.37,305.08,47.01,215.15,80.58,639.15,470.27,67.62,87.39,134.58,296.76,160.02,261.50,497.44,26.48,163.54,64.25,644.99,125.00,73.12,44.56,66.12,234.76,264.56,24.39,242.86,65.41,302.35,170.67,75.19,149.84
2025-10-16,181.79,246.98,509.49,214.47,428.75,710.88,106.04,251.12,251.54,352.73,923.05,118.36,202.36,178.12,234.56,68.35,226.99,141.97,224.26,441.13,36.84,149.85,1095.54,291.69,172.80,116.42,434.62,240.01,189.41,162.20,197.26,205.51,605.68,643.81,1016.44,408.61,26.79,83.20,395.55,329.23,482.23,125.76,2043.06,257.93,88.12,225.05,276.08,567.77,101.17,324.25,35.74,440.20,60.51,115.70,70.16,154.53,127.35,18.29,183.50,266.67,93.41,83.14,44.26,137.66,1023.05,122.89,41.51,199.97,299.82,46.55,215.33,79.89,637.34,481.07,65.70,87.89,137.63,283.84,151.17,259.23,497.79,27.25,163.19,64.39,652.17,123.99,73.28,44.06,64.85,227.60,255.34,24.33,228.01,66.33,299.24,171.19,74.35,150.13
2025-10-17,183.20,251.81,511.45,213.04,439.31,715.72,107.29,252.96,253.45,347.93,933.73,119.94,202.21,178.15,233.08,69.38,224.27,141.11,227.11,447.73,37.01,150.87,1103.37,294.65,173.88,121.32,446.13,241.26,189.21,161.58,201.95,207.89,599.31,658.14,1026.09,416.81,27.05,84.20,385.54,333.26,484.65,126.04,2024.98,259.73,87.84,224.42,277.17,576.63,101.60,326.12,36.35,447.64,61.36,115.70,70.22,155.62,128.48,18.19,187.22,263.06,92.94,83.44,44.80,137.32,1000.95,125.91,42.01,199.92,303.66,46.96,212.30,79.95,635.40,481.67,67.05,89.13,137.57,289.87,152.87,261.35,502.21,27.56,165.76,64.18,670.68,124.06,73.95,44.34,65.46,234.25,253.16,24.71,231.27,66.60,300.25,165.61,73.99,151.95
2025-10-20,182.62,261.74,514.65,216.48,447.43,730.95,106.61,256.20,256.67,347.84,933.51,123.86,206.60,181.59,240.56,69.90,227.40,143.64,227.86,448.40,38.10,150.80,1149.47,299.11,176.85,121.61,458.47,244.59,192.07,165.13,204.82,211.82,565.94,661.50,1038.93,419.10,27.08,83.39,369.08,343.40,503.61,121.37,2102.11,258.89,85.74,213.47,278.91,575.36,100.97,329.64,36.42,453.35,61.70,115.98,69.76,156.76,131.56,18.32,191.43,265.37,95.68,84.86,45.89,139.39,1027.79,127.21,42.53,200.21,307.95,47.42,217.71,80.07,643.41,491.22,68.83,89.36,140.24,296.61,156.29,262.29,503.57,27.28,167.91,66.08,683.13,124.09,75.38,44.76,66.07,241.20,251.51,24.89,234.21,68.43,305.90,171.50,74.96,158.79
2025-10-21,181.14,262.27,515.52,222.03,442.60,732.05,105.79,250.12,251.00,341.29,934.90,124.14,202.12,181.51,238.03,69.96,225.28,144.63,226.86,446.93,38.12,150.35,1144.02,296.95,178.08,122.57,462.74,244.74,194.92,166.90,210.56,214.40,552.64,671.72,1021.86,426.27,27.44,84.74,357.90,357.55,503.95,121.25,2142.05,267.28,84.16,213.64,279.84,577.92,101.31,333.45,35.48,459.04,60.66,115.60,68.90,155.72,130.71,20.33,195.57,261.97,98.01,84.78,46.35,139.73,1024.88,128.56,42.86,200.17,310.57,47.18,220.21,79.44,637.13,474.00,69.68,90.35,143.87,301.91,156.25,260.28,512.16,27.20,165.31,66.52,707.04,125.02,76.00,45.76,68.12,245.67,252.52,24.76,235.94,69.75,310.37,169.38,76.85,168.71
2025-10-22,180.26,257.96,518.38,217.95,438.97,732.19,106.70,251.35,252.19,338.94,942.06,111.64,198.31,175.49,230.23,69.91,219.85,140.85,225.20,446.77,36.92,150.21,1111.01,291.86,168.10,119.98,527.03,238.77,192.62,167.34,208.35,212.42,564.82,667.47,1008.45,426.44,26.92,84.34,349.19,354.09,500.11,120.32,2095.21,270.91,80.95,214.11,279.81,583.31,101.21,330.51,35.67,454.30,60.88,115.44,69.72,155.37,130.06,20.53,192.63,252.31,97.96,84.66,46.90,140.47,997.71,127.50,42.15,200.37,308.15,47.29,215.08,79.48,633.78,464.90,67.71,91.08,140.54,280.81,154.21,255.56,506.62,26.93,160.40,63.55,701.09,124.11,76.04,44.93,67.72,242.83,244.94,24.82,236.38,70.70,307.92,165.71,77.19,167.89
2025-10-23,182.14,259.09,518.40,221.09,448.98,732.77,106.42,252.74,253.39,342.91,939.44,111.36,206.54,180.48,234.99,69.52,227.74,147.12,217.86,446.93,38.16,148.71,1155.56,288.81,169.56,119.27,551.30,241.68,205.72,168.09,202.89,215.02,589.70,674.39,1033.21,422.63,26.83,84.28,364.89,354.12,521.98,125.56,2148.32,268.55,82.67,225.42,277.45,574.28,98.27,337.27,35.28,456.09,59.93,114.37,69.89,155.97,133.29,21.25,191.44,254.59,97.55,84.93,48.48,145.29,1066.86,127.35,42.53,200.24,309.84,46.79,218.61,79.21,638.60,464.00,69.29,89.87,135.40,284.92,156.59,254.53,477.76,27.08,160.12,64.13,716.39,122.28,77.16,44.67,67.39,243.28,243.92,24.60,233.71,71.06,318.77,166.60,77.66,165.01
2025-10-24,186.24,262.32,521.44,224.21,433.72,737.13,105.74,259.57,260.16,352.71,929.55,109.47,218.84,184.63,252.92,69.88,228.02,151.25,215.66,442.88,38.28,148.75,1179.31,287.70,166.55,119.47,546.51,236.43,201.50,167.01,204.99,217.11,620.00,679.73,1029.91,421.39,26.81,84.92,388.22,353.52,527.32,129.26,2161.11,270.16,84.03,233.10,276.85,576.53,97.27,345.10,35.88,464.18,59.70,114.17,69.69,156.06,133.96,21.15,189.94,258.15,98.28,85.56,46.90,144.00,1070.95,127.99,42.41,200.46,312.88,47.22,217.06,79.19,640.85,463.43,69.40,90.02,135.66,289.08,156.47,255.12,476.61,26.70,159.66,62.24,735.95,122.14,78.07,44.66,67.22,242.75,244.20,24.45,233.86,70.33,323.00,170.68,77.89,162.64
2025-10-27,191.47,268.30,529.32,226.97,452.42,749.57,104.04,268.90,269.56,360.60,927.27,109.46,219.92,189.18,259.67,70.63,230.59,156.45,218.54,441.70,39.54,149.81,1211.52,287.11,166.82,119.00,551.25,241.40,200.50,185.53,209.30,220.29,643.10,680.03,1056.71,420.17,26.94,86.04,390.18,357.80,529.70,126.51,2282.32,270.05,88.60,229.32,276.44,583.87,95.79,351.40,35.75,465.41,60.57,114.57,69.68,160.02,137.76,21.04,187.80,263.35,99.22,85.29,46.21,142.56,1100.98,129.07,42.09,200.12,313.53,47.25,219.44,79.48,647.40,478.58,69.88,90.10,136.27,295.63,157.62,254.27,461.61,28.74,164.02,63.60,749.00,122.54,78.28,44.16,67.41,238.91,245.44,24.77,232.61,70.63,326.33,178.62,78.12,164.26
2025-10-28,201.01,268.49,539.83,229.25,460.55,750.19,102.75,267.11,268.07,371.48,921.60,110.25,221.73,189.60,258.01,71.84,226.91,155.18,217.86,439.62,41.53,147.35,1202.46,288.03,164.36,116.45,545.39,237.76,199.89,178.96,203.97,221.38,626.82,675.59,1049.23,422.39,26.81,84.27,383.99,359.91,546.94,124.76,2290.14,264.32,88.35,222.03,275.56,652.88,96.30,341.30,35.43,456.83,59.15,113.31,69.32,159.99,138.03,20.99,189.00,261.42,97.34,85.87,47.45,139.34,1082.36,128.01,41.40,199.92,311.08,46.89,210.92,78.63,634.36,475.91,72.63,90.46,135.63,284.64,157.27,251.57,454.07,28.36,165.29,62.70,755.00,121.60,79.33,44.07,67.18,236.93,248.88,24.71,231.06,69.23,328.98,173.09,78.23,163.96
2025-10-29,207.02,269.19,539.31,230.30,461.51,750.41,102.04,274.20,274.80,384.44,909.89,110.04,226.44,198.81,264.33,70.57,235.00,160.21,212.93,428.98,41.34,143.46,1231.61,287.71,157.81,117.06,537.59,233.48,198.47,176.63,202.19,217.16,631.20,652.82,1069.43,417.21,26.12,83.03,400.43,337.86,545.50,141.20,2295.92,261.99,90.04,264.46,257.42,651.31,94.52,341.43,35.05,455.34,56.83,120.20,66.56,157.65,138.08,21.34,183.04,266.06,96.40,84.22,47.91,141.80,1090.05,126.48,40.86,199.82,297.08,46.39,202.75,78.50,627.66,481.59,69.31,87.24,135.67,275.36,156.00,251.73,444.24,26.69,166.95,61.62,759.44,115.08,77.31,42.50,71.02,231.36,241.56,23.60,207.04,68.18,320.96,170.39,70.51,159.28
2025-10-30,202.87,270.88,523.58,222.86,440.10,665.36,101.81,281.10,281.52,374.96,917.63,108.90,223.83,194.55,254.84,72.13,231.81,160.55,208.61,426.90,40.16,144.83,1210.80,287.94,158.06,117.00,530.02,231.36,197.94,175.23,202.36,218.27,620.62,652.96,1074.03,419.89,25.02,82.02,381.53,339.24,538.68,137.95,2360.76,261.15,88.46,267.17,257.72,652.44,95.15,336.09,35.39,442.93,56.76,119.99,66.57,157.38,136.01,21.62,183.12,254.07,97.00,84.20,48.17,140.34,1083.56,126.34,41.32,199.54,300.77,46.27,204.40,80.37,628.54,449.56,67.57,87.56,136.79,254.57,157.07,252.78,441.37,27.21,194.22,61.16,738.88,114.91,74.93,42.48,71.51,232.87,230.92,23.80,216.60,68.20,322.04,165.45,69.64,160.67
2025-10-31,202.47,269.86,515.67,244.22,456.56,647.27,100.77,280.81,281.44,368.15,910.21,111.89,223.59,200.47,256.12,72.33,232.35,157.01,208.01,415.37,39.99,143.39,1205.15,294.28,160.41,118.33,534.28,232.58,199.14,178.83,202.26,220.24,637.33,664.27,1057.83,425.57,25.49,79.78,376.06,340.31,543.01,150.02,2327.26,259.46,93.63,254.77,256.51,650.20,94.44,338.69,35.77,453.82,56.45,118.38,66.83,158.22,134.87,22.45,182.41,254.37,96.59,86.43,48.00,141.37,1001.30,126.54,40.92,199.68,301.34,45.33,207.12,79.96,629.51,456.04,68.90,87.44,139.95,269.51,162.81,256.37,444.11,26.70,189.60,61.50,732.23,114.72,74.88,43.01,72.20,239.92,233.84,23.94,217.76,58.22,331.14,169.82,68.81,169.42
2025-11-03,206.86,268.54,514.89,254.00,468.37,636.65,101.18,283.34,283.73,361.10,926.77,110.01,234.51,207.18,259.65,73.65,236.95,160.78,201.35,409.29,39.50,140.95,1215.52,292.18,160.41,120.56,544.21,232.06,195.62,178.65,200.38,219.23,632.14,672.87,1065.41,426.00,24.71,79.86,376.77,337.47,551.92,157.82,2316.40,262.76,90.26,264.39,253.42,640.68,91.70,335.41,35.58,445.72,55.65,118.05,66.51,160.49,134.68,22.29,181.19,242.05,95.66,87.52,48.23,139.47,1000.24,126.80,40.81,199.51,303.64,45.41,208.37,80.05,722.94,434.07,67.98,84.86,137.05,264.67,162.08,255.65,446.48,26.19,186.23,61.49,724.10,112.83,74.40,43.00,72.05,237.68,222.20,23.55,214.41,60.43,336.27,168.68,69.38,176.08
2025-11-04,198.67,269.53,512.20,249.32,444.26,626.27,101.85,277.16,277.68,350.53,939.46,109.30,217.85,190.74,250.05,71.55,229.45,155.34,204.29,415.01,37.03,140.26,1189.94,292.57,158.33,121.50,538.82,227.86,194.33,170.86,198.84,214.52,608.68,657.17,1028.78,421.67,25.13,78.52,361.92,335.35,533.92,151.98,2305.69,271.07,87.48,249.29,255.44,626.46,93.83,333.22,35.59,416.35,55.09,118.42,66.87,161.52,133.84,22.60,183.25,239.93,95.13,85.22,45.80,137.64,954.34,122.35,41.07,200.40,300.86,45.59,202.46,80.37,722.12,423.47,65.73,85.60,140.88,246.99,157.51,252.43,447.25,26.01,182.77,58.62,706.13,112.86,74.23,42.85,72.13,233.47,220.91,23.40,218.99,61.18,328.30,160.73,69.79,165.00
2025-11-05,195.19,269.63,505.06,250.20,462.07,634.89,101.06,283.92,284.36,357.54,933.75,109.85,237.30,187.90,256.33,71.33,240.12,164.58,202.76,415.30,38.38,140.22,1223.45,315.41,162.51,121.09,548.55,234.44,194.91,177.67,195.62,213.18,617.05,652.11,1042.38,417.00,25.58,81.76,362.35,335.53,534.14,159.89,2301.88,281.86,92.79,274.57,255.79,642.61,94.94,327.63,35.07,409.11,55.03,117.89,67.87,161.52,136.34,22.76,184.94,238.00,98.88,85.99,46.86,135.54,996.47,122.50,41.45,200.36,300.96,45.36,208.42,79.98,720.21,434.56,67.70,86.81,140.31,255.00,154.98,254.76,443.79,26.27,186.88,59.90,639.53,114.20,75.54,41.93,73.96,232.10,225.15,23.37,213.07,59.28,323.90,160.19,70.44,161.46
2025-11-06,188.06,269.26,495.04,243.04,445.91,617.91,101.27,284.36,284.95,354.17,922.32,109.70,238.13,175.05,237.70,70.28,232.78,161.73,199.06,412.41,37.24,138.97,1202.82,311.20,160.33,121.90,547.78,231.34,193.78,171.22,195.14,211.37,621.36,650.43,1027.84,416.25,25.01,81.11,350.43,327.35,532.52,163.39,2128.33,279.94,93.22,277.26,248.68,645.28,95.00,324.45,34.92,396.14,55.20,117.66,66.31,159.53,136.74,22.42,184.02,196.46,96.47,80.54,47.11,138.98,954.54,120.53,40.55,200.00,294.86,44.93,204.47,79.34,713.74,440.49,65.91,87.43,137.23,237.20,190.82,252.40,442.44,25.91,185.68,58.48,587.14,110.59,74.10,39.98,72.15,224.50,217.86,22.96,211.89,58.02,317.92,158.25,67.36,156.13
2025-11-07,188.13,267.96,494.76,244.41,429.52,620.67,102.17,278.45,279.32,348.03,921.48,110.37,237.72,177.93,233.54,70.31,229.33,158.90,204.99,417.56,38.13,140.31,1189.83,315.74,159.51,117.39,560.00,226.97,191.96,168.94,196.77,212.29,619.93,645.66,1015.62,409.47,25.04,84.41,357.50,326.95,539.81,162.75,2108.60,289.91,90.81,278.13,250.46,655.92,97.09,325.05,35.09,393.43,56.17,119.53,69.73,160.37,135.78,22.67,184.20,204.31,96.87,81.79,47.69,141.82,954.73,120.88,40.63,200.22,297.18,45.42,202.60,79.70,708.45,442.70,65.87,89.98,139.43,241.93,191.24,232.00,445.00,25.52,189.70,55.45,602.51,110.81,72.99,40.51,72.51,225.17,219.86,23.51,213.67,55.00,320.01,152.38,67.52,157.83
2025-11-10,199.03,269.18,503.90,248.40,445.23,630.71,102.00,289.71,290.20,356.96,914.31,112.01,253.09,193.61,243.98,71.32,234.33,165.90,203.87,417.72,38.45,139.99,1214.33,319.16,159.54,116.71,576.20,230.46,193.94,169.61,197.51,216.54,651.32,650.06,1037.42,421.20,24.83,83.46,360.03,328.85,557.53,174.00,2092.04,289.23,93.12,292.71,250.36,653.13,98.10,328.94,34.88,400.77,55.26,121.60,70.03,161.21,138.13,22.98,184.38,204.08,97.16,82.28,48.62,142.89,972.72,120.20,41.12,201.02,298.72,45.07,203.16,79.20,709.59,441.70,65.90,89.83,137.30,238.88,199.72,234.06,447.76,25.68,191.92,54.59,584.69,110.33,73.42,41.41,72.20,227.97,210.45,23.60,211.96,54.84,328.90,154.84,67.23,159.13
2025-11-11,193.14,274.99,506.57,249.10,439.62,626.03,103.02,290.91,291.34,350.55,912.61,113.64,240.91,190.96,237.52,70.94,227.94,158.73,209.93,423.66,37.88,142.40,1187.36,333.74,158.69,121.07,572.17,231.86,198.23,171.99,201.18,218.27,594.91,651.11,1021.07,429.22,25.14,85.25,350.80,333.22,556.73,169.77,2099.57,290.65,89.22,286.75,251.48,672.90,99.22,318.51,34.74,395.60,56.11,121.77,71.91,162.02,137.11,23.05,184.89,200.63,96.21,83.66,48.77,146.26,951.20,122.53,41.03,201.55,301.86,45.05,200.92,79.95,712.47,451.95,67.04,91.71,139.04,231.35,197.86,240.70,441.24,26.28,193.69,53.90,572.18,110.49,73.35,41.34,72.44,226.98,209.22,23.88,214.28,58.13,331.29,149.74,68.41,157.54
2025-11-12,193.78,273.21,509.02,244.20,430.60,607.99,103.02,286.32,287.04,353.80,912.75,115.75,244.70,184.17,258.89,73.17,229.99,160.96,210.62,425.96,37.89,141.73,1195.41,331.60,162.03,121.90,572.45,239.84,199.40,174.65,206.16,210.04,584.86,656.06,1035.96,434.19,25.54,86.08,353.14,337.05,545.86,165.90,2103.91,290.42,89.22,282.03,250.84,680.05,98.09,315.54,35.14,398.81,56.01,121.72,70.48,162.14,136.04,22.19,184.41,196.51,96.98,82.14,47.35,144.31,954.82,121.69,40.74,201.62,301.74,45.54,202.12,79.51,713.56,452.74,66.84,91.84,138.38,224.61,190.89,240.34,453.11,26.45,194.39,54.81,569.51,109.94,74.91,41.28,73.50,225.93,213.07,23.96,211.93,59.61,317.08,148.75,69.02,155.50
2025-11-13,186.84,272.69,501.21,237.58,401.99,608.87,102.12,278.19,278.74,338.62,923.82,115.42,236.75,172.14,247.96,76.55,222.52,152.88,212.49,425.64,35.91,142.34,1158.27,331.32,161.18,123.68,565.51,235.96,197.70,172.51,202.18,204.77,556.15,646.92,1018.52,434.52,25.61,85.27,334.91,333.60,529.78,156.96,2031.05,286.20,87.41,261.42,250.90,693.29,98.35,315.99,34.64,393.93,55.97,120.53,71.08,161.12,134.47,22.14,187.03,195.21,95.09,81.03,47.33,143.52,920.89,121.19,40.53,200.96,297.17,45.06,199.29,78.94,701.48,453.97,64.98,90.22,134.99,208.54,185.97,237.55,445.70,26.54,190.96,54.00,557.29,110.65,73.90,41.62,72.87,223.49,204.80,24.16,216.68,59.72,308.60,140.31,68.53,152.05
2025-11-14,190.15,272.16,508.07,234.69,404.35,608.44,102.06,276.04,276.60,341.09,921.72,111.22,246.63,174.01,246.81,77.17,225.29,147.84,213.99,420.42,35.52,143.16,1130.95,332.05,158.30,123.50,549.51,233.33,198.06,171.99,201.08,205.25,557.70,659.16,1005.65,437.15,25.19,84.24,337.68,331.11,537.55,157.63,2048.89,284.50,86.34,257.09,249.40,691.80,98.80,314.93,34.66,389.83,55.86,120.35,71.31,159.88,130.95,23.03,186.29,206.96,94.14,82.31,48.55,148.31,916.80,122.02,40.23,200.68,299.39,45.55,195.21,79.38,689.93,449.16,62.48,90.36,131.84,199.75,185.01,235.03,447.44,26.67,193.22,52.69,554.37,110.95,73.09,41.08,71.94,230.82,203.10,24.06,214.85,58.06,299.45,139.77,68.05,151.79
