Date,AAPL,ADBE,ADI,ADP,AMAT,AMD,AMGN,AMZN,APP,ASML,AVGO,BKNG,CEG,CMCSA,COST,CRWD,CSCO,GILD,GOOG,GOOGL,HON,INTC,INTU,ISRG,KLAC,LIN,LRCX,MAR,MELI,META,MRVL,MSFT,MU,NFLX,NVDA,ORLY,PANW,PEP,PLTR,QCOM,REGN,SBUX,SHOP,STX,TMUS,TSLA,TXN,VRTX,WDC,WMT
2023-11-13,182.90,590.34,163.80,213.61,146.61,116.79,247.04,142.59,41.41,642.39,91.98,3062.01,119.77,35.95,558.41,200.96,49.05,69.01,132.55,131.01,167.60,37.72,524.58,282.48,517.06,387.18,65.80,193.01,1378.29,326.63,53.06,359.74,74.09,44.46,48.59,66.39,127.82,153.76,19.71,117.29,791.35,97.64,62.34,68.37,141.54,223.71,136.48,378.92,34.00,54.39
2023-11-14,185.51,604.33,170.45,217.46,150.86,119.88,250.12,145.80,42.80,662.81,94.51,3115.30,124.49,36.28,570.55,207.97,49.93,68.81,134.33,132.52,170.95,38.89,547.59,291.62,535.36,391.07,67.90,197.55,1430.51,333.69,56.61,363.26,76.46,44.87,49.62,65.53,130.59,154.07,19.94,120.62,788.37,99.61,65.52,70.39,141.35,237.41,140.28,369.95,34.52,54.38
2023-11-15,186.08,595.31,173.52,217.49,152.12,118.00,252.91,143.20,40.45,665.36,94.75,3063.59,120.03,36.86,576.32,204.29,50.04,69.11,135.27,133.52,170.33,40.07,547.61,293.22,535.32,390.09,68.19,196.39,1442.55,330.12,56.75,363.41,76.43,46.19,48.85,64.89,128.09,153.28,19.95,122.09,787.06,100.02,67.85,70.34,141.53,242.84,142.09,349.34,34.64,55.07
2023-11-16,187.76,602.06,172.61,216.97,151.57,119.83,251.14,142.83,38.93,668.17,93.21,3071.47,120.00,36.75,558.75,204.27,45.11,68.63,137.57,135.81,171.38,42.78,549.00,303.95,535.31,395.55,68.44,198.84,1469.55,331.59,54.26,369.80,75.96,46.69,49.45,64.80,121.15,153.71,19.77,121.89,791.19,101.13,67.28,71.32,141.81,233.59,142.11,343.00,34.63,50.62
2023-11-17,187.74,602.66,175.70,216.48,145.48,120.62,247.77,145.18,39.10,673.30,94.97,3077.75,120.02,36.76,557.37,207.09,44.85,69.49,135.82,134.20,171.83,43.23,552.16,305.28,534.47,395.06,68.43,200.88,1448.00,332.43,55.17,363.59,76.84,46.59,49.26,64.57,123.79,152.84,20.49,122.61,797.05,99.58,68.34,71.59,142.02,234.30,144.66,350.50,35.09,50.39
2023-11-20,189.48,612.70,176.43,218.67,149.38,121.53,247.73,146.13,39.50,681.36,96.72,3100.03,120.60,37.21,560.89,207.73,45.33,69.99,136.80,135.13,172.36,44.15,556.44,311.34,547.44,395.44,70.27,202.04,1481.99,337.32,55.96,371.05,77.89,47.45,50.37,65.24,130.29,152.62,21.34,122.65,796.26,98.39,69.51,72.70,142.78,235.60,145.53,356.84,35.64,50.38
2023-11-21,188.68,610.99,173.97,218.20,146.13,119.16,245.37,143.90,38.77,671.66,95.31,3087.37,120.83,36.92,564.27,208.98,44.89,68.79,137.49,135.85,171.85,43.06,554.15,311.82,540.51,398.96,69.12,202.77,1495.48,334.36,54.28,366.75,76.00,47.49,49.91,65.57,132.01,153.79,19.80,120.29,793.47,97.81,69.73,71.76,142.89,241.20,143.55,354.78,34.80,50.56
2023-11-22,189.34,619.72,175.33,218.14,146.67,122.51,247.02,146.71,39.24,672.03,94.42,3072.60,121.56,36.81,568.89,209.61,45.15,69.72,138.88,137.35,172.81,43.09,556.17,315.80,543.92,398.68,70.10,205.47,1525.00,338.83,55.09,371.45,76.39,47.80,48.68,66.10,131.57,155.09,19.69,120.75,794.36,97.57,70.96,72.22,143.17,234.21,144.02,353.23,35.30,50.17
2023-11-24,188.02,619.43,175.70,217.68,147.51,122.31,247.83,146.74,39.49,678.29,95.08,3058.45,122.16,36.90,571.09,210.66,45.42,69.42,137.09,135.57,173.80,43.38,556.01,318.01,545.37,401.20,70.11,204.48,1535.50,335.60,55.62,371.04,76.16,47.96,47.74,65.81,133.04,155.23,19.20,120.99,792.94,96.95,70.35,71.78,143.24,235.45,143.70,353.04,35.07,50.62
2023-11-27,187.84,619.27,176.39,216.27,147.97,122.65,246.72,147.73,39.39,675.54,92.30,3073.39,123.38,36.47,574.51,210.07,45.01,69.00,136.93,135.29,173.41,43.50,553.21,314.98,546.65,399.82,70.59,203.09,1599.21,332.09,55.49,372.20,76.79,47.92,48.21,65.54,134.54,154.26,19.08,121.41,792.72,96.56,73.79,73.18,143.07,236.08,142.78,350.19,35.53,50.85
2023-11-28,188.44,623.32,175.84,216.11,145.28,122.01,247.89,147.03,38.40,663.38,91.92,3084.29,122.74,36.28,573.64,212.35,44.94,68.62,137.49,136.08,174.58,43.65,557.00,310.95,537.02,397.82,69.41,200.30,1589.09,336.35,55.17,376.22,75.42,47.90,47.79,65.16,138.91,154.76,19.71,119.89,795.76,95.44,73.51,72.60,142.66,246.72,143.06,347.04,35.29,51.46
2023-11-29,187.42,617.39,175.37,216.27,146.55,123.85,248.90,146.32,39.03,674.79,91.39,3068.96,118.92,36.08,567.71,234.44,45.12,69.28,135.29,133.88,174.57,44.35,568.99,310.76,534.01,398.46,69.76,198.16,1610.58,329.61,55.69,372.43,75.98,47.72,48.11,64.93,144.46,153.20,19.84,121.91,803.16,94.19,73.33,74.04,143.79,244.14,143.34,351.00,35.61,50.63
2023-11-30,188.00,611.01,176.01,216.98,146.96,121.16,251.74,146.09,37.48,671.01,89.92,3068.38,119.38,36.30,572.42,236.99,45.43,70.54,132.83,131.44,176.06,44.11,563.30,310.84,534.55,400.76,69.95,198.38,1620.46,324.60,55.32,372.49,75.42,47.40,46.74,65.49,147.54,155.41,20.05,122.99,818.28,93.67,72.82,74.63,145.29,240.08,142.88,354.81,36.36,50.50
2023-12-01,189.27,612.47,176.54,219.83,148.74,121.39,254.36,147.03,38.25,679.29,90.34,3101.62,118.23,36.58,575.81,235.03,45.52,71.51,132.23,130.78,177.73,43.16,566.12,315.20,538.85,399.99,70.56,204.82,1652.01,322.29,52.41,368.17,75.23,46.57,46.73,65.37,148.08,155.78,20.27,123.58,809.39,93.57,73.86,74.70,147.02,238.83,145.22,351.16,36.42,50.07
